species
Sturnia malabarica_Chestnut-tailed Starling
Cypsiurus balasiensis_Asian Palm-Swift
Curruca curruca_Lesser Whitethroat
Anas crecca_Green-winged Teal
Petrochelidon fluvicola_Streak-throated Swallow
Coturnix coromandelica_Rain Quail
Phylloscopus trochiloides_Greenish Warbler
Gallinago gallinago_Common Snipe
Turnix suscitator_Barred Buttonquail
Anas acuta_Northern Pintail
Gallinula chloropus_Eurasian Moorhen
Mareca penelope_Eurasian Wigeon
Chroicocephalus brunnicephalus_Brown-headed Gull
Calidris temminckii_Temminck's Stint
Anhinga melanogaster_Oriental Darter
Lonchura malacca_Tricolored Munia
Emberiza melanocephala_Black-headed Bunting
Turdus simillimus_Indian Blackbird
Anthus trivialis_Tree Pipit
Butastur teesa_White-eyed Buzzard
Charadrius mongolus_Lesser Sand-Plover
Acrocephalus agricola_Paddyfield Warbler
Geokichla citrina_Orange-headed Thrush
Ocyceros birostris_Indian Gray Hornbill
Iduna rama_Sykes's Warbler
Caprimulgus asiaticus_Indian Nightjar
Aythya ferina_Common Pochard
Cuculus canorus_Common Cuckoo
Circus pygargus_Montagu's Harrier
Oriolus xanthornus_Black-hooded Oriole
Aethopyga vigorsii_Vigors's Sunbird
Lalage melanoptera_Black-headed Cuckooshrike
Mareca strepera_Gadwall
Metopidius indicus_Bronze-winged Jacana
Emberiza buchanani_Gray-necked Bunting
Dendrocitta vagabunda_Rufous Treepie
Dinopium benghalense_Black-rumped Flameback
Circaetus gallicus_Short-toed Snake-Eagle
Larus fuscus_Lesser Black-backed Gull
Circus macrourus_Pallid Harrier
Anthus campestris_Tawny Pipit
Perdicula argoondah_Rock Bush-Quail
Chroicocephalus ridibundus_Black-headed Gull
Acridotheres ginginianus_Bank Myna
Lonchura striata_White-rumped Munia
Jynx torquilla_Eurasian Wryneck
Leiopicus mahrattensis_Yellow-crowned Woodpecker
Burhinus indicus_Indian Thick-knee
Numenius arquata_Eurasian Curlew
Hydrophasianus chirurgus_Pheasant-tailed Jacana
Tringa erythropus_Spotted Redshank
Luscinia svecica_Bluethroat
Dicaeum agile_Thick-billed Flowerpecker
Hieraaetus pennatus_Booted Eagle
Phylloscopus nitidus_Green Warbler
Phoenicurus ochruros_Black Redstart
Spilornis cheela_Crested Serpent-Eagle
Coracias benghalensis_Indian Roller
Monticola solitarius_Blue Rock-Thrush
Pandion haliaetus_Osprey
Motacilla citreola_Citrine Wagtail
Phoeniconaias minor_Lesser Flamingo
Ficedula albicilla_Taiga Flycatcher
Nettapus coromandelianus_Cotton Pygmy-Goose
Carpodacus erythrinus_Common Rosefinch
Dumetia hyperythra_Tawny-bellied Babbler
Lanius isabellinus_Isabelline Shrike
Emberiza bruniceps_Red-headed Bunting
Ixobrychus cinnamomeus_Cinnamon Bittern
Muscicapa dauurica_Asian Brown Flycatcher
Loriculus vernalis_Vernal Hanging-Parrot
Recurvirostra avosetta_Pied Avocet
Anser indicus_Bar-headed Goose
Grus grus_Common Crane
Aythya fuligula_Tufted Duck
Glareola lactea_Small Pratincole
Calidris ferruginea_Curlew Sandpiper
Numenius phaeopus_Whimbrel
Eumyias thalassinus_Verditer Flycatcher
Falco peregrinus_Peregrine Falcon
Clanga clanga_Greater Spotted Eagle
Prinia buchanani_Rufous-fronted Prinia
Myophonus horsfieldii_Malabar Whistling-Thrush
Galerida cristata_Crested Lark
Pluvialis fulva_Pacific Golden-Plover
Pellorneum ruficeps_Puff-throated Babbler
Bubo bengalensis_Rock Eagle-Owl
Alcippe poioicephala_Brown-cheeked Fulvetta
Tyto alba_Barn Owl
Calidris alpina_Dunlin
Phylloscopus griseolus_Sulphur-bellied Warbler
Sternula albifrons_Little Tern
Galerida malabarica_Malabar Lark
Merops persicus_Blue-cheeked Bee-eater
Pterocles exustus_Chestnut-bellied Sandgrouse
Ixobrychus sinensis_Yellow Bittern
Hydroprogne caspia_Caspian Tern
Pericrocotus flammeus_Orange Minivet
Chloropsis aurifrons_Golden-fronted Leafbird
Chloropsis jerdoni_Jerdon's Leafbird
Psittacula eupatria_Alexandrine Parakeet
Oenanthe fusca_Brown Rock Chat
Accipiter nisus_Eurasian Sparrowhawk
Butorides striata_Striated Heron
Rostratula benghalensis_Greater Painted-Snipe
Taccocua leschenaultii_Sirkeer Malkoha
Podiceps cristatus_Great Crested Grebe
Anthropoides virgo_Demoiselle Crane
Oenanthe deserti_Desert Wheatear
Charadrius leschenaultii_Greater Sand-Plover
Gallus sonneratii_Gray Junglefowl
Streptopelia orientalis_Oriental Turtle-Dove
Leptocoma minima_Crimson-backed Sunbird
Phylloscopus occipitalis_Western Crowned Warbler
Phylloscopus collybita_Common Chiffchaff
Chroicocephalus genei_Slender-billed Gull
Rhipidura aureola_White-browed Fantail
Netta rufina_Red-crested Pochard
Zapornia pusilla_Baillon's Crake
Treron affinis_Gray-fronted Green-Pigeon
Xenus cinereus_Terek Sandpiper
Monticola cinclorhyncha_Blue-capped Rock-Thrush
Lanius cristatus_Brown Shrike
Arenaria interpres_Ruddy Turnstone
Pluvialis squatarola_Black-bellied Plover
Caprimulgus affinis_Savanna Nightjar
Anthracoceros coronatus_Malabar Pied-Hornbill
Ciconia nigra_Black Stork
Calidris alba_Sanderling
Perdicula asiatica_Jungle Bush-Quail
Dicaeum concolor_Nilgiri Flowerpecker
Apus melba_Alpine Swift
Lanius excubitor_Great Gray Shrike
Anthus godlewskii_Blyth's Pipit
Alauda gulgula_Oriental Skylark
Asio flammeus_Short-eared Owl
Esacus recurvirostris_Great Thick-knee
Otus bakkamoena_Indian Scops-Owl
Dicrurus caerulescens_White-bellied Drongo
