species
Elanus caeruleus_Black-winged Kite
Numenius phaeopus_Whimbrel
Dicrurus aeneus_Bronzed Drongo
Charadrius mongolus_Lesser Sand-Plover
Calidris pugnax_Ruff
Lalage melanoptera_Black-headed Cuckooshrike
Egretta gularis_Western Reef-Heron
Geokichla citrina_Orange-headed Thrush
Glaucidium radiatum_Jungle Owlet
Psittacula columboides_Malabar Parakeet
Spatula clypeata_Northern Shoveler
Gracula indica_Southern Hill Myna
Hydrophasianus chirurgus_Pheasant-tailed Jacana
Zosterops palpebrosus_Indian White-eye
Myophonus horsfieldii_Malabar Whistling-Thrush
Motacilla alba_White Wagtail
Calidris temminckii_Temminck's Stint
Falco tinnunculus_Eurasian Kestrel
Euodice malabarica_Indian Silverbill
Merops leschenaulti_Chestnut-headed Bee-eater
Sterna hirundo_Common Tern
Hirundo smithii_Wire-tailed Swallow
Mareca penelope_Eurasian Wigeon
Chloropsis jerdoni_Jerdon's Leafbird
Lanius vittatus_Bay-backed Shrike
Circus pygargus_Montagu's Harrier
Pomatorhinus horsfieldii_Indian Scimitar-Babbler
Calidris ferruginea_Curlew Sandpiper
Iduna caligata_Booted Warbler
Tephrodornis pondicerianus_Common Woodshrike
Parus cinereus_Cinereous Tit
Pluvialis squatarola_Black-bellied Plover
Numenius arquata_Eurasian Curlew
Curruca curruca_Lesser Whitethroat
Charadrius leschenaultii_Greater Sand-Plover
Alauda gulgula_Oriental Skylark
Leptocoma minima_Crimson-backed Sunbird
Pluvialis fulva_Pacific Golden-Plover
Monticola solitarius_Blue Rock-Thrush
Galloperdix spadicea_Red Spurfowl
Vanellus malabaricus_Yellow-wattled Lapwing
Pellorneum ruficeps_Puff-throated Babbler
Hypothymis azurea_Black-naped Monarch
Circus macrourus_Pallid Harrier
Ocyceros griseus_Malabar Gray Hornbill
Dicaeum concolor_Nilgiri Flowerpecker
Ixobrychus sinensis_Yellow Bittern
Arenaria interpres_Ruddy Turnstone
Anas crecca_Green-winged Teal
Larus fuscus_Lesser Black-backed Gull
Psittacula eupatria_Alexandrine Parakeet
Clanga clanga_Greater Spotted Eagle
Falco peregrinus_Peregrine Falcon
Anthus richardi_Richard's Pipit
Argya subrufa_Rufous Babbler
Dumetia hyperythra_Tawny-bellied Babbler
Phoenicopterus roseus_Greater Flamingo
Saxicola maurus_Siberian Stonechat
Prinia sylvatica_Jungle Prinia
Chroicocephalus ridibundus_Black-headed Gull
