species
Hydrophasianus chirurgus_Pheasant-tailed Jacana
Calidris pugnax_Ruff
Egretta gularis_Western Reef-Heron
Elanus caeruleus_Black-winged Kite
Loriculus vernalis_Vernal Hanging-Parrot
Lalage melanoptera_Black-headed Cuckooshrike
Spatula clypeata_Northern Shoveler
Falco tinnunculus_Eurasian Kestrel
Merops leschenaulti_Chestnut-headed Bee-eater
Euodice malabarica_Indian Silverbill
Zosterops palpebrosus_Indian White-eye
Sterna hirundo_Common Tern
Calidris temminckii_Temminck's Stint
Motacilla alba_White Wagtail
Glaucidium radiatum_Jungle Owlet
Chloropsis jerdoni_Jerdon's Leafbird
Gracula indica_Southern Hill Myna
Pluvialis fulva_Pacific Golden-Plover
Mareca penelope_Eurasian Wigeon
Geokichla citrina_Orange-headed Thrush
Calidris ferruginea_Curlew Sandpiper
Lanius vittatus_Bay-backed Shrike
Circus pygargus_Montagu's Harrier
Pluvialis squatarola_Black-bellied Plover
Parus cinereus_Cinereous Tit
Iduna caligata_Booted Warbler
Alauda gulgula_Oriental Skylark
Numenius arquata_Eurasian Curlew
Ixobrychus sinensis_Yellow Bittern
Curruca curruca_Lesser Whitethroat
Vanellus malabaricus_Yellow-wattled Lapwing
Tephrodornis pondicerianus_Common Woodshrike
Psittacula columboides_Malabar Parakeet
Charadrius leschenaultii_Greater Sand-Plover
Dicrurus aeneus_Bronzed Drongo
Myophonus horsfieldii_Malabar Whistling-Thrush
Monticola solitarius_Blue Rock-Thrush
Larus fuscus_Lesser Black-backed Gull
Psittacula eupatria_Alexandrine Parakeet
Hypothymis azurea_Black-naped Monarch
Hirundo smithii_Wire-tailed Swallow
Pomatorhinus horsfieldii_Indian Scimitar-Babbler
Falco peregrinus_Peregrine Falcon
Anthus richardi_Richard's Pipit
Arenaria interpres_Ruddy Turnstone
Circus macrourus_Pallid Harrier
Anas crecca_Green-winged Teal
Prinia sylvatica_Jungle Prinia
Dumetia hyperythra_Tawny-bellied Babbler
Clanga clanga_Greater Spotted Eagle
Eremopterix griseus_Ashy-crowned Sparrow-Lark
Motacilla citreola_Citrine Wagtail
Galloperdix spadicea_Red Spurfowl
Phylloscopus magnirostris_Large-billed Leaf Warbler
Thalasseus bengalensis_Lesser Crested Tern
Cacomantis passerinus_Gray-bellied Cuckoo
Chroicocephalus ridibundus_Black-headed Gull
Leptocoma minima_Crimson-backed Sunbird
Pellorneum ruficeps_Puff-throated Babbler
Ictinaetus malaiensis_Black Eagle
Gallinago gallinago_Common Snipe
Xenus cinereus_Terek Sandpiper
Tringa erythropus_Spotted Redshank
Phoenicopterus roseus_Greater Flamingo
Gallinago stenura_Pin-tailed Snipe
Nettapus coromandelianus_Cotton Pygmy-Goose
Luscinia svecica_Bluethroat
Thalasseus bergii_Great Crested Tern
Dicaeum concolor_Nilgiri Flowerpecker
Butorides striata_Striated Heron
Chlidonias leucopterus_White-winged Tern
Micropternus brachyurus_Rufous Woodpecker
Dicaeum agile_Thick-billed Flowerpecker
Ploceus manyar_Streaked Weaver
Chalcophaps indica_Asian Emerald Dove
Calidris alba_Sanderling
Recurvirostra avosetta_Pied Avocet
Butastur teesa_White-eyed Buzzard
Circaetus gallicus_Short-toed Snake-Eagle
Apus melba_Alpine Swift
Ocyceros griseus_Malabar Gray Hornbill
Saxicola maurus_Siberian Stonechat
Iduna rama_Sykes's Warbler
Anthus trivialis_Tree Pipit
Limosa lapponica_Bar-tailed Godwit
Carpodacus erythrinus_Common Rosefinch
Argya subrufa_Rufous Babbler
Treron phoenicopterus_Yellow-footed Green-Pigeon
Glareola lactea_Small Pratincole
Psilopogon malabaricus_Malabar Barbet
Ocyceros birostris_Indian Gray Hornbill
Amandava amandava_Red Avadavat
Tadorna ferruginea_Ruddy Shelduck
Chrysomma sinense_Yellow-eyed Babbler
Ciconia nigra_Black Stork
Anthracoceros coronatus_Malabar Pied-Hornbill
Turnix suscitator_Barred Buttonquail
Esacus recurvirostris_Great Thick-knee
Sterna aurantia_River Tern
Anthus godlewskii_Blyth's Pipit
Anthus campestris_Tawny Pipit
Rubigula gularis_Flame-throated Bulbul
Muscicapa muttui_Brown-breasted Flycatcher
Rostratula benghalensis_Greater Painted-Snipe
Gymnoris xanthocollis_Yellow-throated Sparrow
Nisaetus cirrhatus_Changeable Hawk-Eagle
Asio flammeus_Short-eared Owl
Riparia riparia_Bank Swallow
Sturnia blythii_Malabar Starling
Dendrocitta leucogastra_White-bellied Treepie
Calidris alpina_Dunlin
Larvivora brunnea_Indian Blue Robin
Aythya fuligula_Tufted Duck
Eumyias thalassinus_Verditer Flycatcher
Sitta frontalis_Velvet-fronted Nuthatch
Calidris tenuirostris_Great Knot
Tyto alba_Barn Owl
Chrysocolaptes guttacristatus_Greater Flameback
Burhinus indicus_Indian Thick-knee
Turdus simillimus_Indian Blackbird
Accipiter nisus_Eurasian Sparrowhawk
Caprimulgus asiaticus_Indian Nightjar
Grus grus_Common Crane
Jynx torquilla_Eurasian Wryneck
Anser indicus_Bar-headed Goose
Charadrius hiaticula_Common Ringed Plover
Hemipus picatus_Bar-winged Flycatcher-shrike
Haliaeetus leucogaster_White-bellied Sea-Eagle
Cuculus canorus_Common Cuckoo
Ptyonoprogne concolor_Dusky Crag-Martin
Copsychus malabaricus_White-rumped Shama
Monticola cinclorhyncha_Blue-capped Rock-Thrush
Tephrodornis sylvicola_Malabar Woodshrike
Coracina macei_Large Cuckooshrike
Psilopogon zeylanicus_Brown-headed Barbet
Culicicapa ceylonensis_Gray-headed Canary-Flycatcher
Thalasseus sandvicensis_Sandwich Tern
Streptopelia orientalis_Oriental Turtle-Dove
Picus chlorolophus_Lesser Yellownape
Ficedula parva_Red-breasted Flycatcher
