species
Phylloscopus affinis_Tickell's Leaf Warbler
Alauda gulgula_Oriental Skylark
Carpodacus erythrinus_Common Rosefinch
Threskiornis melanocephalus_Black-headed Ibis
Ixobrychus cinnamomeus_Cinnamon Bittern
Arundinax aedon_Thick-billed Warbler
Micropternus brachyurus_Rufous Woodpecker
Gallinula chloropus_Eurasian Moorhen
Monticola solitarius_Blue Rock-Thrush
Caprimulgus macrurus_Large-tailed Nightjar
Chrysophlegma flavinucha_Greater Yellownape
Nisaetus cirrhatus_Changeable Hawk-Eagle
Jynx torquilla_Eurasian Wryneck
Tachybaptus ruficollis_Little Grebe
Porphyrio poliocephalus_Gray-headed Swamphen
Anthus roseatus_Rosy Pipit
Lonchura striata_White-rumped Munia
Picus chlorolophus_Lesser Yellownape
Oriolus traillii_Maroon Oriole
Chalcophaps indica_Asian Emerald Dove
Tringa glareola_Wood Sandpiper
Aythya nyroca_Ferruginous Duck
Fulica atra_Eurasian Coot
Nyctyornis athertoni_Blue-bearded Bee-eater
Yungipicus canicapillus_Gray-capped Pygmy Woodpecker
Mareca strepera_Gadwall
Tringa totanus_Common Redshank
Dicaeum ignipectus_Fire-breasted Flowerpecker
Mirafra assamica_Bengal Bushlark
Pericrocotus ethologus_Long-tailed Minivet
Dicaeum cruentatum_Scarlet-backed Flowerpecker
Anas platyrhynchos_Mallard
Centropus bengalensis_Lesser Coucal
Falco peregrinus_Peregrine Falcon
Pandion haliaetus_Osprey
Sitta cinnamoventris_Chestnut-bellied Nuthatch
Mixornis gularis_Pin-striped Tit-Babbler
Calliope calliope_Siberian Rubythroat
Alaudala raytal_Sand Lark
Phoenicurus fuliginosus_Plumbeous Redstart
Hieraaetus pennatus_Booted Eagle
Chlidonias hybrida_Whiskered Tern
Amandava amandava_Red Avadavat
Sitta frontalis_Velvet-fronted Nuthatch
Picus xanthopygaeus_Streak-throated Woodpecker
Motacilla maderaspatensis_White-browed Wagtail
Hypothymis azurea_Black-naped Monarch
Hemipus picatus_Bar-winged Flycatcher-shrike
Dicrurus remifer_Lesser Racket-tailed Drongo
Lonchura atricapilla_Chestnut Munia
Ficedula westermanni_Little Pied Flycatcher
Buceros bicornis_Great Hornbill
Anas acuta_Northern Pintail
Cissa chinensis_Common Green-Magpie
Cacomantis merulinus_Plaintive Cuckoo
Ninox scutulata_Brown Boobook
Picus canus_Gray-headed Woodpecker
Irena puella_Asian Fairy-bluebird
Otus sunia_Oriental Scops-Owl
Mareca penelope_Eurasian Wigeon
Hierococcyx sparverioides_Large Hawk-Cuckoo
Phylloscopus xanthoschistos_Gray-hooded Warbler
Dicaeum erythrorhynchos_Pale-billed Flowerpecker
Tyto alba_Barn Owl
Nettapus coromandelianus_Cotton Pygmy-Goose
Aythya ferina_Common Pochard
Otus lettia_Collared Scops-Owl
Pericrocotus cinnamomeus_Small Minivet
Saxicola ferreus_Gray Bushchat
Butorides striata_Striated Heron
Pluvialis fulva_Pacific Golden-Plover
Anas crecca_Green-winged Teal
Yuhina flavicollis_Whiskered Yuhina
Ixobrychus sinensis_Yellow Bittern
Chroicocephalus brunnicephalus_Brown-headed Gull
Aethopyga nipalensis_Green-tailed Sunbird
Lophura leucomelanos_Kalij Pheasant
Anser indicus_Bar-headed Goose
Ficedula strophiata_Rufous-gorgeted Flycatcher
Chloropsis hardwickii_Orange-bellied Leafbird
Acrocephalus dumetorum_Blyth's Reed Warbler
Netta rufina_Red-crested Pochard
Hemixos flavala_Ashy Bulbul
Phylloscopus whistleri_Whistler's Warbler
Cyornis rubeculoides_Blue-throated Flycatcher
Pterorhinus ruficollis_Rufous-necked Laughingthrush
Tringa erythropus_Spotted Redshank
Burhinus indicus_Indian Thick-knee
Muscicapa sibirica_Dark-sided Flycatcher
Cyornis poliogenys_Pale-chinned Blue Flycatcher
Himantopus himantopus_Black-winged Stilt
Treron sphenurus_Wedge-tailed Green-Pigeon
Phoenicurus ochruros_Black Redstart
Sterna aurantia_River Tern
Aythya fuligula_Tufted Duck
Tephrodornis virgatus_Large Woodshrike
Chrysomma sinense_Yellow-eyed Babbler
Myiomela leucura_White-tailed Robin
Picumnus innominatus_Speckled Piculet
Spatula clypeata_Northern Shoveler
Plegadis falcinellus_Glossy Ibis
Euodice malabarica_Indian Silverbill
Accipiter nisus_Eurasian Sparrowhawk
Timalia pileata_Chestnut-capped Babbler
Prinia flaviventris_Yellow-bellied Prinia
Anas poecilorhyncha_Indian Spot-billed Duck
Mycteria leucocephala_Painted Stork
Parus monticolus_Green-backed Tit
Tesia cyaniventer_Gray-bellied Tesia
Actinodura cyanouroptera_Blue-winged Minla
Terpsiphone paradisi_Indian Paradise-Flycatcher
Arachnothera magna_Streaked Spiderhunter
Niltava macgrigoriae_Small Niltava
Pomatorhinus schisticeps_White-browed Scimitar-Babbler
Spatula querquedula_Garganey
Emberiza lathami_Crested Bunting
Charadrius alexandrinus_Kentish Plover
Acrocephalus stentoreus_Clamorous Reed Warbler
Tephrodornis pondicerianus_Common Woodshrike
Gallicrex cinerea_Watercock
Calidris pugnax_Ruff
Psilopogon duvaucelii_Blue-eared Barbet
Anser anser_Graylag Goose
Butastur teesa_White-eyed Buzzard
Haliaeetus ichthyaetus_Gray-headed Fish-Eagle
Ketupa zeylonensis_Brown Fish-Owl
Leiothrix lutea_Red-billed Leiothrix
Pitta sordida_Hooded Pitta
Chelidorhynx hypoxanthus_Yellow-bellied Fairy-Fantail
Falco subbuteo_Eurasian Hobby
Erpornis zantholeuca_White-bellied Erpornis
Phylloscopus humei_Hume's Warbler
Turnix suscitator_Barred Buttonquail
Garrulax monileger_Lesser Necklaced Laughingthrush
Phylloscopus pulcher_Buff-barred Warbler
Phoenicurus frontalis_Blue-fronted Redstart
Ictinaetus malaiensis_Black Eagle
Calidris minuta_Little Stint
Phylloscopus castaniceps_Chestnut-crowned Warbler
Accipiter trivirgatus_Crested Goshawk
Chroicocephalus ridibundus_Black-headed Gull
Passer cinnamomeus_Russet Sparrow
Alcippe nipalensis_Nepal Fulvetta
Francolinus francolinus_Black Francolin
Rostratula benghalensis_Greater Painted-Snipe
Circus aeruginosus_Eurasian Marsh-Harrier
Ficedula hyperythra_Snowy-browed Flycatcher
Ducula aenea_Green Imperial-Pigeon
Garrulax leucolophus_White-crested Laughingthrush
Malacocincla abbotti_Abbott's Babbler
Niltava sundara_Rufous-bellied Niltava
Argya earlei_Striated Babbler
Pterorhinus pectoralis_Greater Necklaced Laughingthrush
Alophoixus flaveolus_White-throated Bulbul
Sitta himalayensis_White-tailed Nuthatch
Treron bicinctus_Orange-breasted Green-Pigeon
Phylloscopus maculipennis_Ashy-throated Warbler
Aethopyga gouldiae_Mrs. Gould's Sunbird
Phylloscopus chloronotus_Lemon-rumped Warbler
Surniculus lugubris_Square-tailed Drongo-Cuckoo
Turdus atrogularis_Black-throated Thrush
Monticola rufiventris_Chestnut-bellied Rock-Thrush
Dicaeum agile_Thick-billed Flowerpecker
Ixobrychus flavicollis_Black Bittern
Treron phayrei_Ashy-headed Green-Pigeon
Zapornia pusilla_Baillon's Crake
Recurvirostra avosetta_Pied Avocet
Pomatorhinus ruficollis_Streak-breasted Scimitar-Babbler
Leiopicus mahrattensis_Yellow-crowned Woodpecker
Grammatoptila striata_Striated Laughingthrush
Cettia castaneocoronata_Chestnut-headed Tesia
Ciconia nigra_Black Stork
Acrocephalus agricola_Paddyfield Warbler
Phylloscopus magnirostris_Large-billed Leaf Warbler
Aethopyga saturata_Black-throated Sunbird
Yuhina gularis_Stripe-throated Yuhina
Enicurus schistaceus_Slaty-backed Forktail
Oriolus kundoo_Indian Golden Oriole
Pitta brachyura_Indian Pitta
