species
Mareca penelope_Eurasian Wigeon
Charadrius alexandrinus_Kentish Plover
Terpsiphone paradisi_Indian Paradise-Flycatcher
Eremopterix griseus_Ashy-crowned Sparrow-Lark
Plegadis falcinellus_Glossy Ibis
Anser anser_Graylag Goose
Alcedo atthis_Common Kingfisher
Phylloscopus trochiloides_Greenish Warbler
Anthus campestris_Tawny Pipit
Butorides striata_Striated Heron
Spilornis cheela_Crested Serpent-Eagle
Carpodacus erythrinus_Common Rosefinch
Spatula querquedula_Garganey
Coracias garrulus_European Roller
Limosa limosa_Black-tailed Godwit
Nettapus coromandelianus_Cotton Pygmy-Goose
Pericrocotus cinnamomeus_Small Minivet
Falco tinnunculus_Eurasian Kestrel
Otus bakkamoena_Indian Scops-Owl
Metopidius indicus_Bronze-winged Jacana
Merops philippinus_Blue-tailed Bee-eater
Ficedula albicilla_Taiga Flycatcher
Acrocephalus stentoreus_Clamorous Reed Warbler
Mirafra erythroptera_Indian Bushlark
Vanellus malabaricus_Yellow-wattled Lapwing
Gallinago gallinago_Common Snipe
Butastur teesa_White-eyed Buzzard
Parus cinereus_Cinereous Tit
Recurvirostra avosetta_Pied Avocet
Anthus similis_Long-billed Pipit
Emberiza lathami_Crested Bunting
Cuculus canorus_Common Cuckoo
Leiopicus mahrattensis_Yellow-crowned Woodpecker
Rhipidura aureola_White-browed Fantail
Phylloscopus griseolus_Sulphur-bellied Warbler
Eumyias thalassinus_Verditer Flycatcher
Netta rufina_Red-crested Pochard
Glareola lactea_Small Pratincole
Dicrurus caerulescens_White-bellied Drongo
Emberiza bruniceps_Red-headed Bunting
Culicicapa ceylonensis_Gray-headed Canary-Flycatcher
Pitta brachyura_Indian Pitta
Chroicocephalus ridibundus_Black-headed Gull
Circaetus gallicus_Short-toed Snake-Eagle
Falco peregrinus_Peregrine Falcon
Yungipicus nanus_Brown-capped Pygmy Woodpecker
Lanius isabellinus_Isabelline Shrike
Aegithina tiphia_Common Iora
Aythya nyroca_Ferruginous Duck
Alauda gulgula_Oriental Skylark
Bubo bengalensis_Rock Eagle-Owl
Pterocles exustus_Chestnut-bellied Sandgrouse
Ketupa zeylonensis_Brown Fish-Owl
Aquila nipalensis_Steppe Eagle
Pelargopsis capensis_Stork-billed Kingfisher
Esacus recurvirostris_Great Thick-knee
Aythya fuligula_Tufted Duck
Vanellus duvaucelii_River Lapwing
Nisaetus cirrhatus_Changeable Hawk-Eagle
Tyto alba_Barn Owl
Prinia sylvatica_Jungle Prinia
Chlidonias hybrida_Whiskered Tern
Taccocua leschenaultii_Sirkeer Malkoha
Pandion haliaetus_Osprey
Emberiza stewarti_White-capped Bunting
Coracina macei_Large Cuckooshrike
Perdicula asiatica_Jungle Bush-Quail
Lalage melanoptera_Black-headed Cuckooshrike
Merops persicus_Blue-cheeked Bee-eater
Ixobrychus flavicollis_Black Bittern
Prinia lepida_Delicate Prinia
Prinia buchanani_Rufous-fronted Prinia
Numenius arquata_Eurasian Curlew
Dicrurus leucophaeus_Ashy Drongo
Pycnonotus leucotis_White-eared Bulbul
Chroicocephalus brunnicephalus_Brown-headed Gull
Streptopelia orientalis_Oriental Turtle-Dove
Monticola solitarius_Blue Rock-Thrush
Acrocephalus agricola_Paddyfield Warbler
Pycnonotus jocosus_Red-whiskered Bulbul
Coturnix coromandelica_Rain Quail
Anthus hodgsoni_Olive-backed Pipit
Oenanthe deserti_Desert Wheatear
Ixobrychus cinnamomeus_Cinnamon Bittern
Dumetia hyperythra_Tawny-bellied Babbler
Zapornia pusilla_Baillon's Crake
Sturnus vulgaris_European Starling
Iduna rama_Sykes's Warbler
Iduna caligata_Booted Warbler
Circus macrourus_Pallid Harrier
